Assists per Game,Blocks per Game,Full Name,GP per Year,Last Year,MVP,Offensive Player,Points per Game,Rebounds per Game,Starting Year,Steals per Game,Year Inducted,Years Retired,Years to Induct,playerID,pos
1.1867321867321867,0.7444717444717445,Brian Wade Grant,67.83333333333333,2005,0,0,10.328009828009828,7.412776412776412,1994,0.5945945945945946,,6.0,,grantbr01,F
2.198501872659176,0.9805243445692884,Horace Junior Grant,78.52941176470588,2003,0,0,11.163295880149812,8.164794007490638,1987,0.9842696629213484,,8.0,,grantho01,F-C
8.100758396533044,0.1495124593716143,Timothy Duane Hardaway,65.92857142857143,2002,0,1,17.677139761646806,3.2795232936078005,1989,1.6424702058504876,,9.0,,hardati01,G
1.3946135831381734,0.1018735362997658,Lucious H. Harris,71.16666666666667,2004,0,0,7.236533957845433,2.34192037470726,1993,0.6873536299765808,,7.0,,harrilu01,G
2.159881569207994,0.932642487046632,Robert Keith Horry,84.4375,2007,0,0,7.14581791265729,4.907475943745374,1992,1.0614359733530718,,4.0,,horryro01,F
2.3603104212860306,0.16518847006651885,Allan Wade Houston,75.16666666666667,2004,0,1,17.477827050997778,2.902439024390244,1993,0.6751662971175166,,7.0,,houstal01,G
3.127545551982851,0.2165058949624866,James Arthur Jackson,66.64285714285714,2005,0,1,14.108252947481244,4.657020364415863,1992,0.8113612004287245,,6.0,,jacksji01,G
7.875262789067974,0.08759635599159075,Mark A. Jackson,83.94117647058823,2003,0,0,9.582340574632097,3.812193412754029,1987,1.2186405045550106,,8.0,,jacksma01,G
5.601398601398602,0.14423076923076922,Avery Johnson,71.5,2003,0,0,8.536713286713287,1.693181818181818,1988,0.9694055944055944,,8.0,,johnsav01,G
0.4587852494577007,1.2678958785249457,Ervin Johnson,70.92307692307692,2005,0,0,4.056399132321041,6.091106290672451,1993,0.5531453362255966,,6.0,,johnser02,C
2.9837563451776647,0.6426395939086295,Eddie Charles Jones,75.76923076923076,2006,0,1,15.238578680203045,4.110659898477158,1994,1.7238578680203045,,5.0,,jonesed02,F-G
1.6374012291483755,1.2431957857769973,Shawn T. Kemp,81.35714285714286,2002,0,1,14.810359964881474,8.504828797190518,1989,1.1273046532045654,,9.0,,kempsh01,F-C
1.7475915221579956,0.04720616570327553,Stephen Douglas Kerr,69.2,2002,0,0,5.770712909441233,1.1271676300578035,1988,0.5192678227360308,,9.0,,kerrst01,G
3.6359788359788365,0.3375661375661376,Toni Kukoc,72.69230769230771,2005,0,0,11.506878306878304,4.171428571428572,1993,0.9650793650793652,,6.0,,kukocto01,G-F
2.511500547645126,0.7623220153340635,Christian Donald Laettner,70.23076923076923,2004,0,1,12.697699890470975,6.591456736035049,1992,1.0438116100766703,,7.0,,laettch01,F-C
1.6985645933014355,0.3598086124401914,Grant Andrew Long,69.66666666666667,2002,0,0,9.465071770334928,6.121531100478469,1988,1.186602870813397,,9.0,,longgr01,F
1.44377990430622,0.3361244019138756,George DeWitt Lynch,69.66666666666667,2004,0,0,6.595693779904307,5.095693779904306,1993,1.0574162679425838,,7.0,,lynchge01,F
2.8376623376623376,0.3821892393320965,Daniel Lewis Majerle,77.0,2001,0,0,11.471243042671617,4.521335807050093,1988,1.2597402597402598,,10.0,,majerda01,G-F
3.248466257668712,0.278118609406953,Anthony George Douglas Mason,69.85714285714286,2002,0,0,10.802658486707566,8.093047034764826,1989,0.7177914110429447,,9.0,,masonan01,F
2.3846153846153846,0.6478220574606117,Derrick Wayne McKey,71.93333333333334,2001,0,0,10.604263206672844,4.645968489341983,1987,1.0963855421686748,,10.0,,mckeyde01,F-C
2.7223502304147464,0.20161290322580644,Aaron Fitzgerald McKie,66.76923076923077,2006,0,0,7.581797235023044,3.2949308755760374,1994,1.1440092165898617,,5.0,,mckieaa01,G
1.0664767331433995,0.2943969610636277,Samuel E. Mitchell,81.0,2001,0,0,8.454890788224121,3.6476733143399818,1989,0.5299145299145299,,10.0,,mitchsa01,F
1.4557595993322203,0.21202003338898165,John Sylvester Newman,74.875,2001,0,0,10.985809682804675,2.184474123539232,1986,0.9173622704507512,,10.0,,newmajo01,F-G
2.4544179523141656,0.29873772791023845,Charles Oakley,75.05263157894737,2003,0,0,9.794530154277698,9.572230014025246,1985,1.0722300140252454,,8.0,,oaklech01,F-C
0.5609467455621302,1.7254437869822483,Gregory Donovan Ostertag,76.81818181818181,2005,0,0,4.596449704142012,5.475739644970415,1995,0.2579881656804734,,6.0,,ostergr01,C
2.5404255319148934,0.12340425531914892,Milton S. Palacio,67.14285714285714,2005,0,0,4.772340425531914,1.7680851063829788,1999,0.6425531914893617,,6.0,,palacmi01,G
1.7391952309985097,0.3770491803278688,Ruben Nathaniel Patterson,67.1,2007,0,0,10.581222056631892,4.099850968703429,1998,1.135618479880775,,4.0,,patteru01,F
6.5661517797179325,0.21289456010745467,Gary Dwayne Payton,87.58823529411767,2006,0,1,16.09670920080591,3.9247817327065135,1990,1.7871054398925452,,5.0,,paytoga01,G
2.328054298642534,0.167420814479638,Anthony Eugene Peeler,68.0,2004,0,0,9.520361990950226,2.6300904977375565,1992,0.9479638009049772,,7.0,,peelean01,G
1.6644736842105263,0.3092105263157895,Wesley Lavon Person,69.0909090909091,2004,0,0,11.144736842105265,3.275,1994,0.7802631578947369,,7.0,,persowe01,G
5.5679542203147365,0.13948497854077252,Terry Porter,82.23529411764707,2001,0,1,12.456366237482117,3.036480686695279,1985,1.2303290414878398,,10.0,,portete01,G
2.083412322274881,0.26255924170616113,Glen Anthony Rice,70.33333333333333,2003,0,1,18.218009478672982,4.39431279620853,1989,0.9507109004739336,,8.0,,ricegl01,F-G
3.4704704704704703,0.2612612612612613,Mitchell James Richmond,71.35714285714286,2001,0,1,20.966966966966968,3.927927927927928,1988,1.2342342342342345,,10.0,,richmmi01,G
2.198553583168968,1.0006574621959237,Clifford Ralph Robinson,84.5,2006,0,1,13.835634451019065,4.510190664036818,1989,1.0144641683103222,,5.0,,robincl02,F-C
2.693259972489684,0.5859697386519945,Glenn Alann Robinson,66.0909090909091,2004,0,1,20.32049518569464,6.013755158184319,1994,1.1705639614855572,,7.0,,robingl01,F
1.9398734177215189,0.5189873417721519,Rodney Ray Rogers,79.0,2004,0,0,10.666666666666666,4.429324894514768,1993,0.9725738396624471,,7.0,,rogerro01,F
3.763747454175153,0.34623217922606925,Jalen Rose,75.53846153846153,2006,0,1,14.34114052953157,3.443991853360489,1994,0.7922606924643585,,5.0,,roseja01,G
1.2896405919661733,0.2441860465116279,Bryon Demetrise Russell,72.76923076923076,2005,0,0,8.140591966173362,3.5496828752642706,1993,1.040169133192389,,6.0,,russebr01,F
4.012149532710279,0.2570093457943925,Brian K. Shaw,71.33333333333333,2002,0,0,6.7953271028037365,3.3102803738317763,1988,0.7598130841121495,,9.0,,shawbr01,G
3.0203488372093017,0.29457364341085274,Steven Delano Smith,73.71428571428571,2004,0,1,14.310077519379846,3.224806201550388,1991,0.7781007751937985,,7.0,,smithst01,G
4.866174920969441,0.1201264488935722,Eric Snow,73.0,2007,0,0,6.8134878819810325,2.5384615384615383,1995,1.1232876712328768,,4.0,,snower01,G
3.9743589743589753,0.4338461538461538,Latrell Fontaine Sprewell,75.0,2004,0,1,18.394871794871797,4.095384615384615,1992,1.4020512820512818,,7.0,,sprewla01,G
3.615384615384616,0.11954261954261955,John Levell Starks,68.71428571428571,2001,0,1,12.673596673596673,2.4948024948024954,1988,1.1133056133056134,,10.0,,starkjo01,G
6.019334049409237,0.0966702470461869,Damon Lamon Stoudamire,71.61538461538461,2007,0,1,13.207303974221269,3.4350161117078413,1995,1.0580021482277122,,4.0,,stoudda01,G
7.309773123909251,0.1972076788830716,Rodney Strickland,67.41176470588235,2004,0,1,13.230366492146594,3.7443280977312385,1988,1.4589877835951135,,7.0,,stricro02,G
3.723880597014925,0.21194029850746268,Robert Sura,67.0,2004,0,0,8.532835820895523,3.3895522388059702,1995,0.9701492537313432,,7.0,,surabo01,G
0.7021739130434783,0.6934782608695652,Robert DeShaun Traylor,65.71428571428571,2004,0,0,4.673913043478262,3.717391304347826,1998,0.6304347826086957,,7.0,,traylro01,F
6.400627615062763,0.10251046025104604,Nickey Maxwell Van Exel,73.53846153846153,2005,0,1,14.320083682008367,2.893305439330544,1993,0.8263598326359832,,6.0,,vanexni01,G
1.5205696202531649,0.49525316455696206,Keith Adam Van Horn,70.22222222222223,2005,0,1,15.424050632911394,6.64873417721519,1997,0.8053797468354429,,6.0,,vanhoke01,F
3.631174533479693,0.5367727771679474,Antoine Devon Walker,82.81818181818181,2006,0,1,17.902305159165753,7.8814489571899005,1996,1.2414928649835346,,5.0,,walkean02,F
1.4458735262593785,0.8553054662379421,Clarence Weatherspoon,71.76923076923076,2004,0,0,11.342979635584138,7.408360128617362,1992,0.9549839228295821,,7.0,,weathcl01,F
4.346613545816733,0.16533864541832669,David Barakau Wesley,71.71428571428571,2006,0,1,12.457171314741034,2.51593625498008,1993,1.3366533864541832,,5.0,,wesleda01,G
1.1509009009009008,0.3063063063063063,Corliss Mondari Williamson,74.0,2006,0,0,10.859234234234235,3.7792792792792786,1995,0.5461711711711712,,5.0,,willico02,F
0.8104575163398693,0.22058823529411764,Jerome Williams,68.0,2004,0,0,6.5130718954248366,6.334967320261438,1996,1.053921568627451,,7.0,,willije01,F
0.9119579500657029,0.5183968462549278,Kevin Alvin Willis,66.17391304347827,2006,0,0,11.973061760841,8.23784494086728,1984,0.6688567674113011,,5.0,,willike02,F-C
2.257065948855989,0.5679676985195155,Walter Ander Williams,67.54545454545455,2002,0,0,11.574697173620455,3.874831763122476,1992,0.9044414535666218,,9.0,,williwa02,F-G
